id-query,id,kudos_delta,hits_delta,comments_delta,bookmarks_delta,words_delta,chapters_delta,modified_before_window,hits,kudos,comments,bookmarks,words,chapters,language,restricted,complete,crossover,date_queried,time_elapsed,query_batch
51541261-13,51541261,7,140,3,0,0,0,False,0,0,0,0,1113,1,English,False,False,False,2023-11-12 12:54:54.916609,1 days 00:00:02.195983,13
51524365-14,51524365,0,59,0,0,0,0,True,70,0,0,1,56050,20,Português brasileiro,False,False,False,2023-11-12 13:55:03.879042,1 days 00:00:01.296061,14
50727718-13,50727718,27,201,2,3,0,0,False,2685,204,8,13,29926,3,中文-普通话 國語,False,False,False,2023-11-12 12:54:54.919091,1 days 00:00:02.194603,13
45539065-13,45539065,2,122,6,1,0,0,False,2875,129,25,32,16535,17,English,False,False,False,2023-11-12 12:54:54.920969,1 days 00:00:02.194489,13
49152091-13,49152091,20,310,5,0,0,0,False,6535,385,80,34,13386,9,English,False,False,False,2023-11-12 12:54:54.922611,1 days 00:00:02.194536,13
48492040-13,48492040,0,23,1,0,60,0,False,554,18,16,2,23821,14,English,False,False,True,2023-11-12 12:54:54.924020,1 days 00:00:02.194596,13
50407012-13,50407012,0,9,0,0,0,0,False,115,5,0,0,27819,8,English,False,False,True,2023-11-12 12:54:54.925138,1 days 00:00:02.194643,13
51540259-13,51540259,42,353,0,1,0,0,False,0,0,0,0,3902,1,English,False,True,False,2023-11-12 12:54:54.926243,1 days 00:00:02.194815,13
47965825-13,47965825,0,1,0,0,0,0,False,70,4,10,1,28499,23,Italiano,False,False,True,2023-11-12 12:54:54.927386,1 days 00:00:02.194870,13
51541255-13,51541255,16,140,3,2,0,0,False,0,0,0,0,3598,1,English,False,True,False,2023-11-12 12:54:54.928463,1 days 00:00:02.194988,13
42556194-13,42556194,12,1320,7,4,0,0,False,66375,1531,585,543,85653,27,English,False,False,False,2023-11-12 12:54:54.931624,1 days 00:00:02.193748,13
51283906-13,51283906,5,120,5,0,0,0,True,625,31,42,9,21209,6,English,False,False,False,2023-11-12 12:54:54.933072,1 days 00:00:02.193866,13
51283906-23,51283906,5,122,15,4,0,0,True,783,37,47,9,23906,7,English,False,False,False,2023-11-14 01:57:41.593570,1 days 00:00:01.008163,23
49836265-13,49836265,0,11,0,0,0,0,False,300,10,0,1,19895,14,English,False,False,False,2023-11-12 12:54:54.934749,1 days 00:00:02.193968,13
51541246-13,51541246,1,60,0,0,0,0,False,0,0,0,0,1662,1,English,False,False,False,2023-11-12 12:54:54.936096,1 days 00:00:02.193978,13
51541111-13,51541111,36,501,17,15,0,0,False,0,0,0,0,5506,1,English,False,False,False,2023-11-12 12:54:54.937909,1 days 00:00:02.194199,13
51541240-13,51541240,45,461,11,5,0,0,False,0,0,0,0,2212,1,English,False,True,False,2023-11-12 12:54:54.939114,1 days 00:00:02.194346,13
51541237-13,51541237,1,3,0,0,0,0,False,0,0,0,0,418,1,English,False,True,False,2023-11-12 12:54:54.939909,1 days 00:00:02.194453,13
51541234-13,51541234,0,2,0,0,0,0,False,0,0,0,0,3388,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:55.315100,1 days 00:00:01.820224,13
51541228-13,51541228,4,79,4,1,0,0,False,0,0,0,0,1921,1,English,False,True,True,2023-11-12 12:54:55.316277,1 days 00:00:01.820211,13
50547823-13,50547823,4,69,1,0,0,0,False,350,28,17,6,18085,6,English,False,False,False,2023-11-12 12:54:55.317583,1 days 00:00:01.820234,13
51540889-13,51540889,3,15,1,0,0,0,False,0,0,0,0,1942,1,Bahasa Indonesia,False,False,False,2023-11-12 12:54:55.318635,1 days 00:00:01.820255,13
51541207-13,51541207,1,27,0,0,14,0,False,0,0,0,0,11566,2,中文-普通话 國語,False,True,False,2023-11-12 12:54:55.320714,1 days 00:00:02.229002,13
51541219-13,51541219,3,82,0,0,0,0,False,0,0,0,0,1523,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:55.321683,1 days 00:00:02.229053,13
45465100-13,45465100,13,220,7,-1,0,0,False,16561,649,507,104,111792,42,English,False,False,False,2023-11-12 12:54:55.324829,1 days 00:00:02.227486,13
51541213-13,51541213,0,8,0,0,0,0,False,0,0,0,0,4936,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:55.325732,1 days 00:00:02.227533,13
50760070-13,50760070,0,13,0,0,0,0,False,25,2,0,1,10782,10,English,False,False,False,2023-11-12 12:54:55.326815,1 days 00:00:02.227550,13
51515935-13,51515935,4,111,0,3,0,0,False,76,6,1,0,3195,3,English,False,False,False,2023-11-12 12:54:55.327964,1 days 00:00:02.227550,13
50998546-13,50998546,6,358,2,2,-8,0,False,5551,228,30,40,20561,17,English,False,False,True,2023-11-12 12:54:55.329686,1 days 00:00:02.227540,13
51541171-13,51541171,17,76,0,2,0,0,False,0,0,0,0,200,1,English,False,True,False,2023-11-12 12:54:55.330659,1 days 00:00:02.227560,13
50431348-13,50431348,1,45,4,0,0,0,False,981,40,36,3,29019,15,English,False,False,False,2023-11-12 12:54:55.332057,1 days 00:00:02.227549,13
51064042-13,51064042,20,315,12,0,0,0,False,490,67,24,5,14694,2,English,False,False,False,2023-11-12 12:54:55.333332,1 days 00:00:02.227528,13
51330556-18,51330556,0,57,0,0,0,0,True,353,7,0,1,31217,9,English,False,False,False,2023-11-12 17:55:05.303118,1 days 00:00:01.212306,18
49632325-13,49632325,0,14,0,0,-5,0,False,300,22,0,1,70125,12,Русский,False,False,False,2023-11-12 12:54:55.335788,1 days 00:00:02.226363,13
20190610-13,20190610,0,5,0,0,0,0,False,1200,42,3,6,277122,47,English,False,False,False,2023-11-12 12:54:55.337995,1 days 00:00:02.225397,13
51540667-13,51540667,60,1087,0,3,0,0,False,31,3,0,0,1099,2,English,False,True,False,2023-11-12 12:54:55.685191,1 days 00:00:01.879262,13
51373927-13,51373927,0,4,0,0,0,0,False,18,0,0,0,5995,2,中文-普通话 國語,False,False,False,2023-11-12 12:54:55.686102,1 days 00:00:01.879230,13
51524476-13,51524476,1,20,0,0,0,0,False,9,0,0,0,1545,2,English,False,True,True,2023-11-12 12:54:55.688500,1 days 00:00:01.878072,13
51059020-13,51059020,3,27,1,0,0,0,False,169,16,10,1,16366,7,中文-普通话 國語,False,False,False,2023-11-12 12:54:55.689479,1 days 00:00:01.878082,13
33050419-13,33050419,0,38,0,0,0,0,False,1904,55,13,14,137203,16,English,False,False,False,2023-11-12 12:54:55.691159,1 days 00:00:01.878134,13
51023584-13,51023584,7,80,4,-1,0,0,False,518,31,10,6,9969,6,English,False,True,False,2023-11-12 12:54:55.693332,1 days 00:00:01.877077,13
49689073-13,49689073,0,5,0,0,0,0,False,521,0,0,0,134052,78,English,False,False,False,2023-11-12 12:54:55.694503,1 days 00:00:01.877087,13
51052543-13,51052543,81,447,31,11,0,0,False,12,2,0,0,10872,1,English,False,True,False,2023-11-12 12:54:55.695724,1 days 00:00:01.877130,13
7750915-13,7750915,0,14,3,0,0,0,False,422,29,10,1,5813,4,English,False,False,False,2023-11-12 12:54:55.696913,1 days 00:00:02.251543,13
50824192-13,50824192,2,38,0,0,0,0,False,110,8,0,1,1036,2,English,False,False,False,2023-11-12 12:54:55.698128,1 days 00:00:02.251711,13
50651512-13,50651512,1,31,0,0,0,0,False,86,3,1,2,5715,3,English,False,False,False,2023-11-12 12:54:55.699676,1 days 00:00:02.251844,13
51541162-13,51541162,5,126,0,1,0,0,False,0,0,0,0,4674,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:55.700605,1 days 00:00:02.251942,13
51541159-13,51541159,13,118,0,1,0,0,False,0,0,0,0,4366,1,English,False,True,False,2023-11-12 12:54:55.701930,1 days 00:00:02.252058,13
50207116-13,50207116,0,42,0,0,0,0,False,469,20,1,6,8322,5,English,False,False,False,2023-11-12 12:54:55.703173,1 days 00:00:02.252146,13
51251200-13,51251200,6,155,0,0,0,0,False,197,8,0,3,1291,2,English,False,False,False,2023-11-12 12:54:55.704598,1 days 00:00:02.252207,13
51540526-13,51540526,10,43,5,1,0,0,False,1,0,0,0,1652,1,English,False,False,False,2023-11-12 12:54:55.706697,1 days 00:00:02.251528,13
48538384-13,48538384,15,1351,2,1,0,0,False,28926,435,27,54,55408,18,中文-广东话 粵語,False,False,False,2023-11-12 12:54:56.180361,1 days 00:00:01.778842,13
40841985-13,40841985,1,44,0,0,0,0,False,1460,20,4,3,38282,12,English,False,False,False,2023-11-12 12:54:56.181733,1 days 00:00:01.778867,13
51408538-13,51408538,0,11,0,0,0,0,False,26,2,2,0,7047,4,English,False,False,False,2023-11-12 12:54:56.182923,1 days 00:00:01.778865,13
51541087-13,51541087,2,34,0,0,0,0,False,0,0,0,0,3864,1,English,False,True,True,2023-11-12 12:54:56.184554,1 days 00:00:01.778672,13
48468421-13,48468421,0,20,2,0,0,0,False,790,23,180,5,88793,17,English,False,False,True,2023-11-12 12:54:56.185980,1 days 00:00:01.778701,13
51278950-13,51278950,11,284,11,0,0,0,False,1030,61,27,4,16654,3,中文-普通话 國語,False,False,False,2023-11-12 12:54:56.186937,1 days 00:00:01.778786,13
46899973-13,46899973,19,657,2,1,0,0,False,32990,867,179,110,139403,28,English,False,False,False,2023-11-12 12:54:56.189147,1 days 00:00:01.778850,13
51541150-13,51541150,1,7,0,0,0,0,False,0,0,0,0,4422,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:56.191459,1 days 00:00:01.777512,13
51541147-13,51541147,20,142,3,0,0,0,False,0,0,0,0,683,1,English,False,True,False,2023-11-12 12:54:56.193693,1 days 00:00:01.776415,13
45619396-13,45619396,11,500,18,3,0,0,False,47846,1769,1913,477,145739,30,English,False,False,True,2023-11-12 12:54:56.195096,1 days 00:00:01.776405,13
51541057-13,51541057,0,4,0,0,0,0,False,0,0,0,0,591,1,Bahasa Indonesia,False,True,False,2023-11-12 12:54:56.196002,1 days 00:00:01.776407,13
51541144-13,51541144,1,5,0,0,0,0,False,0,0,0,0,4872,1,English,False,False,False,2023-11-12 12:54:56.197340,1 days 00:00:01.776485,13
51541141-13,51541141,17,118,0,2,0,0,False,0,0,0,0,2835,1,English,False,True,False,2023-11-12 12:54:56.198527,1 days 00:00:02.262735,13
51541138-13,51541138,0,3,0,0,0,0,False,0,0,0,0,2299,1,English,False,False,False,2023-11-12 12:54:56.199629,1 days 00:00:02.262691,13
50666167-13,50666167,0,2,0,0,0,0,False,30,2,0,0,10214,6,English,False,False,False,2023-11-12 12:54:56.200964,1 days 00:00:02.262711,13
51457444-13,51457444,215,1173,10,45,0,0,False,157,36,3,8,3197,1,English,False,True,False,2023-11-12 12:54:56.202121,1 days 00:00:02.262721,13
51151447-13,51151447,1,40,0,0,0,0,False,277,15,8,1,17726,9,English,False,False,True,2023-11-12 12:54:56.203544,1 days 00:00:02.262861,13
50061499-13,50061499,3,41,1,0,0,0,False,145,10,3,2,12736,3,English,False,False,False,2023-11-12 12:54:56.681612,1 days 00:00:01.786556,13
51541132-13,51541132,6,142,1,0,0,0,False,0,0,0,0,7339,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:56.682608,1 days 00:00:01.786529,13
51500932-13,51500932,241,1841,41,99,0,0,False,1089,288,31,93,13634,2,English,False,False,False,2023-11-12 12:54:56.684510,1 days 00:00:01.786372,13
51541129-13,51541129,3,7,0,0,0,0,False,0,0,0,0,449,1,Español,False,True,False,2023-11-12 12:54:56.685472,1 days 00:00:01.786425,13
51386725-13,51386725,4,92,3,1,0,0,False,247,43,6,7,7400,3,English,False,False,False,2023-11-12 12:54:56.686838,1 days 00:00:01.786463,13
34141228-13,34141228,1,79,2,1,0,0,False,12450,314,567,30,229214,60,English,False,False,False,2023-11-12 12:54:56.691026,1 days 00:00:01.784693,13
51372544-13,51372544,3,34,3,0,0,0,False,112,21,11,1,5345,4,English,False,False,False,2023-11-12 12:54:56.691991,1 days 00:00:01.784741,13
51134497-13,51134497,9,107,4,0,0,0,False,404,33,22,3,11639,6,English,False,False,False,2023-11-12 12:54:56.693585,1 days 00:00:01.784739,13
49972240-13,49972240,3,94,0,0,0,0,False,2165,225,80,27,77782,24,English,False,False,True,2023-11-12 12:54:56.695401,1 days 00:00:01.784781,13
50514082-18,50514082,0,0,0,0,0,0,True,3,0,0,0,8927,3,Français,False,False,False,2023-11-12 17:55:03.378928,1 days 00:00:01.382946,18
51541102-13,51541102,5,25,1,0,0,0,False,0,0,0,0,7141,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:56.697836,1 days 00:00:01.783357,13
51281611-13,51281611,8,125,1,-1,0,0,False,465,58,3,3,3995,3,English,False,True,False,2023-11-12 12:54:56.699053,1 days 00:00:01.783259,13
39004680-13,39004680,3,116,6,0,0,0,False,4128,244,111,71,36111,11,English,False,False,False,2023-11-12 12:54:56.701004,1 days 00:00:01.783320,13
51541096-13,51541096,0,6,0,0,0,0,False,0,0,0,0,2616,1,English,False,True,False,2023-11-12 12:54:56.702038,1 days 00:00:01.783357,13
50105611-13,50105611,12,352,12,1,0,0,False,4420,253,280,30,35461,10,English,False,False,False,2023-11-12 12:54:56.703324,1 days 00:00:01.783331,13
51541090-13,51541090,2,21,0,0,0,0,False,0,0,0,0,3756,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:56.704192,1 days 00:00:02.179950,13
50526850-13,50526850,0,38,2,0,0,0,False,428,25,12,3,21141,7,English,False,False,False,2023-11-12 12:54:56.705413,1 days 00:00:02.180064,13
50389999-13,50389999,0,79,0,0,0,0,False,774,26,2,0,26063,5,中文-普通话 國語,False,False,False,2023-11-12 12:54:57.169726,1 days 00:00:01.719059,13
51541075-13,51541075,0,4,0,0,0,0,False,0,0,0,0,2588,1,中文-普通话 國語,False,True,True,2023-11-12 12:54:57.170729,1 days 00:00:01.719032,13
20360539-13,20360539,54,1061,18,8,0,0,False,133357,3600,1701,440,340554,52,English,False,True,False,2023-11-12 12:54:57.173953,1 days 00:00:01.719090,13
50233228-13,50233228,6,94,0,1,0,0,False,444,30,8,3,9214,4,中文-普通话 國語,False,False,False,2023-11-12 12:54:57.176430,1 days 00:00:01.719246,13
51201244-13,51201244,39,345,5,5,0,0,False,1,0,0,0,17990,1,English,False,True,False,2023-11-12 12:54:57.177965,1 days 00:00:01.719277,13
51541072-13,51541072,45,303,3,0,0,0,False,0,0,0,0,3522,1,English,False,True,False,2023-11-12 12:54:57.178990,1 days 00:00:01.719243,13
44892253-13,44892253,1,57,5,-1,0,0,False,1123,34,38,18,44841,10,English,False,False,True,2023-11-12 12:54:57.181198,1 days 00:00:01.719101,13
51306025-13,51306025,32,476,15,7,0,0,False,1378,147,51,34,31850,3,English,False,False,False,2023-11-12 12:54:57.182718,1 days 00:00:01.719152,13
51059029-13,51059029,5,40,113,0,0,0,False,53,7,27,2,4201,2,English,False,True,False,2023-11-12 12:54:57.183945,1 days 00:00:01.719122,13
50468542-13,50468542,1,20,0,0,0,0,False,617,57,12,6,13665,13,English,False,False,False,2023-11-12 12:54:57.186558,1 days 00:00:01.718117,13
51540460-13,51540460,9,56,2,1,0,0,False,0,0,0,0,5340,1,English,False,True,False,2023-11-12 12:54:57.188433,1 days 00:00:01.717216,13
48105193-13,48105193,1,24,0,0,0,0,False,586,22,11,2,126974,12,English,False,False,False,2023-11-12 12:54:57.189963,1 days 00:00:01.717219,13
51538978-13,51538978,6,86,0,0,0,0,False,1,0,0,0,15636,1,English,False,True,False,2023-11-12 12:54:57.190970,1 days 00:00:01.717283,13
51378142-13,51378142,7,136,4,1,0,0,False,215,27,8,5,23565,2,English,False,False,False,2023-11-12 12:54:57.192426,1 days 00:00:01.717489,13
44777848-13,44777848,7,481,8,2,0,0,False,24539,517,426,59,200381,25,English,False,False,False,2023-11-12 12:54:57.193654,1 days 00:00:02.220492,13
51424669-13,51424669,3,302,5,0,0,0,False,874,9,1,1,807,5,English,False,False,False,2023-11-12 12:54:57.195041,1 days 00:00:02.220639,13
50450224-13,50450224,0,18,0,0,0,0,False,263,7,0,1,52856,12,English,False,True,False,2023-11-12 12:54:57.776678,1 days 00:00:01.640082,13
43923741-13,43923741,16,397,1,0,0,0,False,19262,702,259,65,123760,26,English,False,False,False,2023-11-12 12:54:57.778159,1 days 00:00:01.639976,13
45904825-13,45904825,2,4,2,0,1,0,False,218,8,6,3,50022,19,English,False,False,False,2023-11-12 12:54:57.779720,1 days 00:00:01.639856,13
51541060-13,51541060,0,20,0,0,0,0,False,0,0,0,0,571,1,Español,False,False,False,2023-11-12 12:54:57.781415,1 days 00:00:01.639735,13
45681658-13,45681658,1,263,14,0,0,0,False,58756,1402,1977,263,441082,163,English,False,False,False,2023-11-12 12:54:57.786593,1 days 00:00:01.639378,13
51541045-13,51541045,5,42,1,1,0,0,False,0,0,0,0,7075,1,中文-普通话 國語,False,False,False,2023-11-12 12:54:57.787526,1 days 00:00:01.639454,13
50971534-13,50971534,15,448,2,-1,0,0,False,4427,217,54,38,23727,7,English,False,False,False,2023-11-12 12:54:57.788801,1 days 00:00:01.639442,13
43152492-13,43152492,3,58,0,0,0,0,False,11851,125,18,5,177619,51,中文-普通话 國語,False,True,False,2023-11-12 12:54:57.790274,1 days 00:00:01.639288,13
42895839-13,42895839,1,7,0,0,0,0,False,547,17,6,3,196051,32,Français,False,False,False,2023-11-12 12:54:57.792690,1 days 00:00:01.639290,13
51541042-13,51541042,3,243,0,0,0,0,False,0,1,0,0,11,1,English,False,True,False,2023-11-12 12:54:57.795472,1 days 00:00:01.638077,13
51540871-13,51540871,11,102,7,1,0,0,False,0,0,0,0,3510,1,English,False,True,False,2023-11-12 12:54:57.796546,1 days 00:00:01.638351,13
51541051-13,51541051,1,7,0,0,0,0,False,0,0,0,0,6657,1,Italiano,False,True,False,2023-11-12 12:54:57.797596,1 days 00:00:01.638365,13
51024316-13,51024316,20,876,38,5,-1,0,False,9517,365,368,100,38865,13,English,False,False,False,2023-11-12 12:54:57.800932,1 days 00:00:01.636551,13
49177813-13,49177813,5,215,3,0,0,0,False,4994,236,62,87,45233,15,English,False,False,True,2023-11-12 12:54:57.802442,1 days 00:00:01.636589,13
51541048-13,51541048,1,10,1,1,0,0,False,0,0,0,0,1121,1,English,False,False,False,2023-11-12 12:54:57.803632,1 days 00:00:01.636724,13
51403186-13,51403186,5,505,0,1,0,0,False,1041,12,1,5,6144,3,English,False,False,False,2023-11-12 12:54:57.804720,1 days 00:00:01.636763,13
51353341-13,51353341,12,105,0,0,0,0,False,2,0,0,0,7974,10,Русский,False,False,True,2023-11-12 12:54:58.282742,1 days 00:00:01.578439,13
49001671-13,49001671,4,83,4,2,0,0,False,878,47,20,13,32962,5,English,False,False,False,2023-11-12 12:54:58.284534,1 days 00:00:01.578387,13
42525564-14,42525564,0,1,0,0,0,0,True,37,1,0,0,9082,14,English,False,False,False,2023-11-12 13:55:03.506697,1 days 00:00:01.192129,14
51494290-13,51494290,5,75,1,1,0,0,False,77,11,0,0,4684,2,English,False,False,False,2023-11-12 12:54:58.288007,1 days 00:00:01.576285,13
51541027-20,51541027,2,31,0,0,0,0,True,101,3,0,0,10083,5,English,False,False,False,2023-11-13 19:57:43.025669,1 days 00:00:01.742213,20
51540976-13,51540976,37,250,0,4,0,0,False,0,0,0,0,1913,1,English,False,True,False,2023-11-12 12:54:58.290341,1 days 00:00:01.575113,13
50229070-13,50229070,8,287,10,0,0,0,False,3961,205,163,18,62733,17,Español,False,False,False,2023-11-12 12:54:58.292161,1 days 00:00:01.575255,13
51540808-16,51540808,8,95,0,0,0,0,True,17,1,0,0,3607,2,English,False,True,False,2023-11-12 15:55:01.036705,1 days 00:00:01.018340,16
42713409-13,42713409,12,558,29,0,0,0,False,99103,2748,2527,362,274233,61,English,False,False,False,2023-11-12 12:54:58.296988,1 days 00:00:01.572230,13
51478066-13,51478066,1,247,0,0,0,0,False,378,4,6,3,1889,2,English,False,False,False,2023-11-12 12:54:58.298073,1 days 00:00:01.572294,13
50405449-13,50405449,3,34,0,0,0,0,False,295,9,10,4,15558,8,English,False,False,False,2023-11-12 12:54:58.299405,1 days 00:00:01.572658,13
47800930-13,47800930,3,167,11,0,0,0,False,6227,338,312,9,111094,38,English,False,False,True,2023-11-12 12:54:58.300547,1 days 00:00:01.572684,13
51541024-13,51541024,12,129,2,1,0,0,False,0,0,0,0,15596,1,中文-普通话 國語,False,True,False,2023-11-12 12:54:58.301466,1 days 00:00:01.572762,13
46969027-13,46969027,9,212,1,1,0,0,False,4857,232,27,33,17923,6,English,False,False,False,2023-11-12 12:54:58.302987,1 days 00:00:01.572838,13
51540841-13,51540841,0,27,0,0,0,0,False,0,0,0,0,41323,7,中文-普通话 國語,False,True,False,2023-11-12 12:54:58.304634,1 days 00:00:01.572875,13
46706089-13,46706089,5,250,41,1,0,0,False,22104,524,2837,64,197933,56,English,False,False,False,2023-11-12 12:54:58.306164,1 days 00:00:01.572870,13
33243115-13,33243115,3,170,13,0,0,0,False,31075,446,820,61,287035,82,English,False,False,False,2023-11-12 12:54:58.307558,1 days 00:00:01.572882,13
51520831-13,51520831,22,227,6,8,0,0,False,164,27,2,4,5235,2,English,False,False,False,2023-11-12 12:54:58.309030,1 days 00:00:01.572891,13
51540883-13,51540883,1,87,0,0,0,0,False,0,0,0,0,1420,1,English,False,True,False,2023-11-12 12:54:58.763677,1 days 00:00:01.119480,13
51052414-13,51052414,2,17,0,0,0,0,False,70,15,0,1,3577,3,English,False,False,False,2023-11-12 12:54:58.764720,1 days 00:00:01.119505,13
51540997-13,51540997,1,36,0,0,0,0,False,0,0,0,0,3588,1,English,False,True,True,2023-11-12 12:54:58.765949,1 days 00:00:01.580367,13
51541021-13,51541021,7,16,6,1,0,0,False,0,0,0,0,736,1,English,False,True,False,2023-11-12 12:54:58.766812,1 days 00:00:01.580494,13
51541018-13,51541018,2,78,0,1,0,0,False,0,0,0,0,765,1,English,False,False,False,2023-11-12 12:54:58.768325,1 days 00:00:01.580497,13
49517743-13,49517743,12,167,2,4,0,0,False,4050,294,45,43,17825,10,English,False,False,False,2023-11-12 12:54:58.770635,1 days 00:00:01.580840,13
51540994-13,51540994,9,159,2,1,0,0,False,0,0,0,0,7254,1,English,False,True,False,2023-11-12 12:54:58.772301,1 days 00:00:01.580918,13
